NLSitNummer;DatumFileBegin;DatumFileEind;TijdFileBegin;TijdFileEind;FileZwaarte;GemLengte;FileDuur;HectometerKop;HectometerStaart;RouteLet;RouteNum;RouteOms;hectometreringsrichting;KopWegvakVan;KopWegvakNaar;TrajVan;TrajNaar;OorzaakGronddetail;OorzaakVerloop;OorzaakCodeVerloop;OorzaakCode;Oorzaak_1;Oorzaak_2;Oorzaak_3;Oorzaak_4
3743204;2023-10-02;2023-10-02;9:51:27;9:54:00;6,120;2400,000;2,550;0,4;2,8;N;209;N209;aflopend;Berkel en Rodenrijs/Rotterdam;Rotterdam Airport;Hazerswoude;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3743262;2023-10-02;2023-10-02;11:27:27;11:35:00;19,032;2521,000;7,550;73,8;76,4;A;35;A35;aflopend;Enschede-Oost;A35: Enschede;Enschede;Almelo;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 8];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3743266;2023-10-02;2023-10-02;11:33:28;11:36:00;8,768;3461,000;2,533;146,6;0,3;A;12;A12;aflopend;Oud-Dijk;Zevenaar;Duitse grens;Arnhem;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3743267;2023-10-02;2023-10-02;11:33:28;11:35:00;3,527;2300,000;1,533;53,2;55,5;A;1;A1;aflopend;Barneveld;Hoevelaken;Amersfoort;Amsterdam;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3743270;2023-10-02;2023-10-02;11:36:27;11:44:00;21,310;2823,000;7,550;141,8;144,0;A;12;A12;aflopend;Zevenaar;Duiven;Duitse grens;Arnhem;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 8];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3743272;2023-10-02;2023-10-02;11:37:27;11:56:04;40,957;2200,000;18,617;198,8;196,6;A;50;A50;oplopend;Loenen;Beekbergen;Arnhem;Apeldoorn;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 19];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3743346;2023-10-02;2023-10-02;13:41:28;13:43:00;3,373;2200,000;1,533;92,1;86,9;A;28;A28;oplopend;Hattemerbroek;Zwolle-Zuid;Amersfoort;Zwolle;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3743347;2023-10-02;2023-10-02;13:41:28;13:57:11;36,148;2300,000;15,717;226,1;228,4;A;2;A2;aflopend;Roosteren;Echt;Maastricht;Eindhoven;Defecte vrachtwagen(s);[Geen oorzaakcode opgegeven door VWM 1], [Defecte vrachtwagen(s) 15];[000], [HBD];HBD;Defecte vrachtwagen(s);Defecte vrachtwagen;Incident (gestrand voertuig);Incident
3743352;2023-10-02;2023-10-02;13:47:28;13:54:00;22,102;3383,000;6,533;21,3;24,0;N;35;N35;aflopend;Industriegebied De Zegge;Ommen;Almelo;Zwolle;Opgehoogde werkzaamheden;[Geen oorzaakcode opgegeven door VWM 7];[000];998;Opgehoogde werkzaamheden;Werkzaamheden gevonden door WiFi-script;Werkzaamheden;Aanleg en gepland onderhoud
3743353;2023-10-02;2023-10-02;13:50:28;13:52:00;4,600;3000,000;1,533;146,4;149,4;A;12;A12;aflopend;Oud-Dijk;Zevenaar;Duitse grens;Arnhem;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3743426;2023-10-02;2023-10-02;15:07:29;15:58:57;169,242;3288,000;51,467;24,5;21,0;A;1;A1;oplopend;Naarden;Blaricum;Amsterdam;Amersfoort;Defect(e) voertuig(en);[Geen oorzaakcode opgegeven door VWM 8], [Defect(e) voertuig(en) 14], [Eerder pechgeval 30];[000], [BKD], [M13];BKD;Defect(e) voertuig(en);Defect voertuig;Incident (gestrand voertuig);Incident
3743427;2023-10-02;2023-10-02;15:09:29;15:38:13;99,990;3480,000;28,733;30,0;27,8;A;15;A15;oplopend;Havens 6200-7000;Havens 5700-6200;Europoort;Ridderkerk;Ongeval (met opruim/berging);[Geen oorzaakcode opgegeven door VWM 6], [Opruimingswerkzaamheden 10], [Eerder(e) ongeval(len) 12];[000], [OCL], [ACA];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
3743429;2023-10-02;2023-10-02;15:10:29;15:14:00;8,287;2356,000;3,517;255,7;253,4;N;50;N50;oplopend;Kampen-Noord;Ramspolbrug;Zwolle;Emmeloord;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3743430;2023-10-02;2023-10-02;15:11:29;15:17:26;12,495;2100,000;5,950;40,0;42,1;A;15;A15;aflopend;Rozenburg/Industriegebied Pothof;Thomassentunnel;Ridderkerk;Europoort;Defecte vrachtwagen(s);[Geen oorzaakcode opgegeven door VWM 1], [Defecte vrachtwagen(s) 5];[000], [HBD];HBD;Defecte vrachtwagen(s);Defecte vrachtwagen;Incident (gestrand voertuig);Incident
3743431;2023-10-02;2023-10-02;15:12:28;15:15:01;5,865;2300,000;2,550;45,2;47,5;A;20;A20;aflopend;Moordrecht;Nieuwerkerk aan den IJssel;Gouda;Hoek van Holland;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3743510;2023-10-02;2023-10-02;15:52:30;16:00:05;19,688;2596,000;7,583;18,5;16,5;A;13;A13;oplopend;Overschie;Kleinpolderplein;Rijswijk;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 8];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3743511;2023-10-02;2023-10-02;15:52:30;15:55:02;5,165;2039,000;2,533;45,6;47,6;A;20;A20;aflopend;Moordrecht;Nieuwerkerk aan den IJssel;Gouda;Hoek van Holland;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3743512;2023-10-02;2023-10-02;15:52:30;16:47:00;164,600;3020,000;54,500;79,6;82,2;A;27;A27;aflopend;De Bilt;Rijnsweerd;Utrecht;Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 54];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3743513;2023-10-02;2023-10-02;15:52:30;16:59:01;315,977;4750,000;66,517;17,0;12,4;A;4;A4;oplopend;Nieuw-Vennep;Burgerveen;Amsterdam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 67];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3743514;2023-10-02;2023-10-02;15:52:30;15:57:00;12,937;2875,000;4,500;57,2;54,3;A;58;A58;oplopend;Sint Annabosch;Ulvenhout;Tilburg;Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3743576;2023-10-02;2023-10-02;16:08:31;16:16:00;27,107;3622,000;7,483;138,5;135,5;A;12;A12;oplopend;Duiven;Zevenaar;Arnhem;Duitse grens;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 7];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3743577;2023-10-02;2023-10-02;16:08:31;16:10:04;3,410;2200,000;1,550;121,7;119,5;A;12;A12;oplopend;Grijsoord;Waterberg;Utrecht;Arnhem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3743578;2023-10-02;2023-10-02;16:08:31;16:10:05;3,290;2100,000;1,567;24,0;21,9;N;35;N35;oplopend;Mariënheem;Haarle;Zwolle;Almelo;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3743579;2023-10-02;2023-10-02;16:09:29;17:37:03;470,535;5373,000;87,567;17,4;19,4;A;16;A16;aflopend;Rotterdam-Kralingen;Rotterdam-Prins Alexander;Breda;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 88];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3743647;2023-10-02;2023-10-02;16:19:30;16:24:00;10,285;2286,000;4,500;9,6;7,4;A;13;A13;oplopend;Delft-Noord;Delft;Rijswijk;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3743648;2023-10-02;2023-10-02;16:19:30;16:22:00;8,150;3260,000;2,500;23,2;20,1;A;16;A16;oplopend;Rotterdam-Feijenoord;Ridderkerk-Noord;Rotterdam;Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3743649;2023-10-02;2023-10-02;16:19:30;17:55:05;382,682;4004,000;95,583;22,5;18,9;A;16;A16;oplopend;Rotterdam-Centrum;Rotterdam-Feijenoord;Rotterdam;Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 96];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3743650;2023-10-02;2023-10-02;16:19:30;16:21:01;3,337;2200,000;1,517;53,0;50,8;A;1;A1;oplopend;Hoevelaken;Barneveld;Amersfoort;Apeldoorn;Spitsfile (geen oorzaak gemeld) met gevonden werk in Spin;[Geen oorzaakcode opgegeven door VWM 2];[000];002;Spitsfile (geen oorzaak gemeld) met gevonden werk in Spin;Geen oorzaak gemeld;Drukte;Hoge intensiteit
3743728;2023-10-02;2023-10-02;16:30:30;16:34:00;8,265;2361,000;3,500;15,5;13,1;N;35;N35;oplopend;Heino-Zuid;Deventer;Zwolle;Almelo;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3743729;2023-10-02;2023-10-02;16:32:30;18:37:00;567,715;4560,000;124,500;18,9;21,8;A;10;A10;aflopend;Amsterdam-Oud Zuid;Amsterdam-Rivierenbuurt;Knooppunt De Nieuwe Meer;Knooppunt Amstel;Ongeval (met opruim/berging);[Geen oorzaakcode opgegeven door VWM 14], [Ongeval(len) 26], [Opruimingswerkzaamheden 8], [Opruimwerkzaamheden 0], [Eerder(e) ongeval(len) 46], [Geen oorzaakcode opgegeven door VWM 30];[000], [ACI], [OCL], [CLE], [ACA], [000];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
3743730;2023-10-02;2023-10-02;16:31:30;16:34:00;4,000;1600,000;2,500;22,6;24,2;A;16;A16;aflopend;Ridderkerk-Noord;Rotterdam-Feijenoord;Breda;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3743732;2023-10-02;2023-10-02;16:31:30;16:38:01;24,655;3783,000;6,517;57,2;61,2;A;4;A4;aflopend;Kethelplein;Delft;Rotterdam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 7];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3743733;2023-10-02;2023-10-02;16:31:30;16:41:01;25,610;2691,000;9,517;140,7;143,5;A;50;A50;aflopend;Bankhoef;Maasbrug;Arnhem;Oss;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 10];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3743937;2023-10-02;2023-10-02;17:03:31;17:05:08;3,233;2000,000;1,617;27,5;25,5;A;1;A1;oplopend;Hilversum-Noord;Hotel/Restaurant De Witte Bergen;Amsterdam;Amersfoort;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3743938;2023-10-02;2023-10-02;17:03:31;17:05:08;2,587;1600,000;1,617;8,9;7,3;N;208;N208;oplopend;Voorhout;Lisse;Sassenheim;Knooppunt Velserbroek;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3743939;2023-10-02;2023-10-02;17:03:31;17:07:01;7,623;2178,000;3,500;59,9;62,0;A;35;A35;aflopend;Hengelo-Zuid;Loofrietbrug;Enschede;Almelo;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3743940;2023-10-02;2023-10-02;17:03:31;17:13:03;34,003;3567,000;9,533;115,2;112,6;A;50;A50;oplopend;Veghel;Veghel-Noord;Eindhoven;Oss;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 10];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3743941;2023-10-02;2023-10-02;17:03:31;17:05:09;3,430;2100,000;1,633;46,9;44,8;A;58;A58;oplopend;Tilburg-Centrum West;Tilburg-Reeshof;Tilburg;Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742078;2023-10-01;2023-10-01;12:06:26;12:13:00;17,932;2731,000;6,567;164,7;166,7;A;2;A2;aflopend;Leenderheide;De Hogt;Maastricht;Eindhoven;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 7];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742083;2023-10-01;2023-10-01;12:10:26;12:33:23;70,532;3073,000;22,950;71,8;70,0;A;4;A4;oplopend;Schiedam-Noord;Vlaardingen-Oost;Den Haag;Rotterdam;Politieactie;[Geen oorzaakcode opgegeven door VWM 3], [Politieactie 20];[000], [M30];M30;Politieactie;Politiecontrole;Politiecontrole;Overige oorzaken
3742084;2023-10-01;2023-10-01;12:11:27;12:31:01;78,203;3997,000;19,567;50,3;55,7;A;1;A1;aflopend;Barneveld;Hoevelaken;Amersfoort;Amsterdam;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 20];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742086;2023-10-01;2023-10-01;12:12:26;12:44:00;82,688;2619,000;31,567;61,1;59,2;A;4;A4;oplopend;Delft;Ketheltunnel;Den Haag;Rotterdam;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 32];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742087;2023-10-01;2023-10-01;12:13:26;12:17:00;6,420;1800,000;3,567;1,6;3,4;A;12;A12;aflopend;Elten;Nederland;Duitse grens;Arnhem;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742351;2023-10-01;2023-10-01;21:53:23;21:57:00;7,595;2100,000;3,617;203,3;201,2;A;50;A50;oplopend;Loenen;Beekbergen;Arnhem;Apeldoorn;Opgehoogde werkzaamheden;[Geen oorzaakcode opgegeven door VWM 4];[000];998;Opgehoogde werkzaamheden;Werkzaamheden gevonden door WiFi-script;Werkzaamheden;Aanleg en gepland onderhoud
3742367;2023-10-02;2023-10-02;6:10:22;6:15:00;12,747;2751,000;4,633;36,4;39,0;A;4;A4;aflopend;Leidschendam;Zoeterwoude-Dorp;Den Haag;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742370;2023-10-02;2023-10-02;6:17:22;6:21:00;12,717;3500,000;3,633;36,7;40,2;A;4;A4;aflopend;Leidschendam;Zoeterwoude-Dorp;Den Haag;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742371;2023-10-02;2023-10-02;6:21:22;6:27:00;13,057;2318,000;5,633;36,4;38,7;A;4;A4;aflopend;Leidschendam;Zoeterwoude-Dorp;Den Haag;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742410;2023-10-02;2023-10-02;6:48:25;6:56:01;19,993;2631,000;7,600;21,5;24,0;N;35;N35;aflopend;Industriegebied De Zegge;Ommen;Almelo;Zwolle;Spitsfile (geen oorzaak gemeld) met gevonden werk in Spin;[Geen oorzaakcode opgegeven door VWM 8];[000];002;Spitsfile (geen oorzaak gemeld) met gevonden werk in Spin;Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742411;2023-10-02;2023-10-02;6:50:25;6:56:01;20,030;3577,000;5,600;42,7;39,0;A;27;A27;oplopend;Gorinchem;Noordeloos;Gorinchem;Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742412;2023-10-02;2023-10-02;6:50:25;7:21:00;102,902;3365,000;30,583;103,6;105,9;A;2;A2;aflopend;Kerkdriel;Zaltbommel;'s-Hertogenbosch;Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 31];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742413;2023-10-02;2023-10-02;6:50:25;6:56:01;15,787;2819,000;5,600;140,8;143,0;A;50;A50;aflopend;Bankhoef;Maasbrug;Arnhem;Oss;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742458;2023-10-02;2023-10-02;7:12:26;7:50:07;81,998;2176,000;37,683;37,5;40,3;A;28;A28;aflopend;Strand Nulde;Nijkerk;Zwolle;Amersfoort;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 38];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742459;2023-10-02;2023-10-02;7:12:26;7:15:04;7,183;2728,000;2,633;33,1;35,9;A;4;A4;aflopend;Zoeterwoude-Rijndijk;Limesaquaduct;Den Haag;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742460;2023-10-02;2023-10-02;7:12:26;7:15:05;5,490;2072,000;2,650;73,5;71,5;A;4;A4;oplopend;Vlaardingen-Oost;Beneluxtunnel;Den Haag;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742461;2023-10-02;2023-10-02;7:12:26;9:21:19;595,000;4617,000;128,883;51,0;48,8;A;73;A73;oplopend;Grubbenvorst;Horst;Maasbracht;Nijmegen;Defect(e) voertuig(en);[Geen oorzaakcode opgegeven door VWM 6], [Defect(e) voertuig(en) 50], [Eerder pechgeval 73];[000], [BKD], [M13];BKD;Defect(e) voertuig(en);Defect voertuig;Incident (gestrand voertuig);Incident
3742462;2023-10-02;2023-10-02;7:13:26;7:15:04;3,430;2100,000;1,633;94,5;96,6;A;15;A15;aflopend;Arkel;Gorinchem;Gorinchem;Ridderkerk;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742509;2023-10-02;2023-10-02;7:25:27;7:34:00;22,125;2588,000;8,550;20,9;23,5;A;10;A10;aflopend;Amsterdam-Slotervaart;De Nieuwe Meer;Knooppunt Coenplein;Knooppunt De Nieuwe Meer;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 9];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742510;2023-10-02;2023-10-02;7:25:27;7:32:00;14,400;2198,000;6,550;126,9;129,1;A;12;A12;aflopend;Waterberg;Grijsoord;Arnhem;Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 7];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742511;2023-10-02;2023-10-02;7:25:27;7:28:01;3,763;1466,000;2,567;187,2;188,7;A;2;A2;aflopend;Weert-Noord;Wildenberg;Maastricht;Eindhoven;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742512;2023-10-02;2023-10-02;7:25:27;7:30:07;9,800;2100,000;4,667;31,6;33,7;A;7;A7;aflopend;Hoorn;Avenhorn;Hoorn;Zaanstad;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742514;2023-10-02;2023-10-02;7:25:27;7:27:00;4,495;2900,000;1,550;198,8;195,9;N;7;N7;oplopend;Groningen-Helpman;Groningen-Zuidoost;Groningen;Westerbroek;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742571;2023-10-02;2023-10-02;7:34:27;7:40:09;12,393;2174,000;5,700;0,0;2,1;N;11;N11;aflopend;Zoeterwoude-Weipoort/Rijndijk;A4: Zoeterwoude-Rijndijk;Bodegraven;Leiden;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742573;2023-10-02;2023-10-02;7:35:27;7:37:00;4,030;2600,000;1,550;19,3;21,9;A;16;A16;aflopend;Rotterdam-Feijenoord;Rotterdam-Centrum;Breda;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742574;2023-10-02;2023-10-02;7:35:27;7:37:00;3,255;2100,000;1,550;45,5;47,6;A;16;A16;aflopend;Klaverpolder;Moerdijkbrug;Breda;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742575;2023-10-02;2023-10-02;7:35:27;7:49:00;55,123;4068,000;13,550;27,5;32,7;A;67;A67;aflopend;Geldrop;Leenderheide/Randweg N2;Venlo;Eindhoven;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 14];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742639;2023-10-02;2023-10-02;7:44:27;8:30:07;177,640;3890,000;45,667;32,0;36,1;A;20;A20;aflopend;Rotterdam-Crooswijk;Rotterdam-Schiebroek;Gouda;Hoek van Holland;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 46];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742640;2023-10-02;2023-10-02;7:44:27;8:01:00;54,270;3279,000;16,550;90,7;94,2;A;29;A29;aflopend;Numansdorp;Oud-Beijerland;Sabina;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 17];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742641;2023-10-02;2023-10-02;7:44:27;8:11:00;63,337;2386,000;26,550;31,3;33,2;A;67;A67;aflopend;Someren;Geldrop;Venlo;Eindhoven;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 27];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742643;2023-10-02;2023-10-02;7:45:28;7:52:00;16,333;2500,000;6,533;58,9;56,5;A;12;A12;oplopend;Oudenrijn;Nieuwegein;Den Haag;Utrecht;Spitsfile (geen oorzaak gemeld) met gevonden werk in Spin;[Geen oorzaakcode opgegeven door VWM 7];[000];002;Spitsfile (geen oorzaak gemeld) met gevonden werk in Spin;Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742722;2023-10-02;2023-10-02;7:56:28;7:59:00;4,560;1800,000;2,533;145,6;147,4;A;12;A12;aflopend;Oud-Dijk;Zevenaar;Duitse grens;Arnhem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742724;2023-10-02;2023-10-02;7:56:28;8:03:00;16,000;2449,000;6,533;126,3;128,4;A;15;A15;aflopend;Tiel-West;Wadenoijen;Nijmegen;Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 7];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
